ANIO,MES,PLACA,OFICINA,SERIE,USO,CLASEAAP,SUBCLASE,CARROCERIA,MARCA,MODELO,ORIGEN,COMBUSTIBLE,FORMULA,PBV,ASIENTOS,ANIOFAB
2019,ABRIL,AZZ920,LIMA,93KXG30D1JE858054,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,T9X916,TRUJILLO,93KXG30D1JE858323,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,AZZ888,LIMA,93KXG30D6JE858052,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAD863,LIMA,93KXG30D7KE860259,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,T9Y932,TRUJILLO,93KXG30D2KE861737,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,T9Y876,TRUJILLO,93KXG30D7KE860473,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,AZZ796,LIMA,93KXG30DXKE860474,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,AZZ792,LIMA,93KXG30D1KE860471,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAD735,LIMA,YV2TH60A7JZ117997,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FL 4X2R,FRANCE                                                      ,DIESEL,4X2,18000,2,2018
2019,ABRIL,BAG907,LIMA,YV2TH60A4JZ119187,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FL 4X2R,FRANCE                                                      ,DIESEL,4X2,18000,2,2018
2019,ABRIL,Z7A900,TACNA,YV2TH60A9JZ119928,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FL 4X2R,FRANCE                                                      ,DIESEL,4X2,18000,2,2018
2019,ABRIL,AZZ845,LIMA,93KRG30D7JE858248,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FH 6X4R,UNITED KINGDOM                                              ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAG846,LIMA,YV2VH80D2JZ120031,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4R,FRANCE                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAD705,LIMA,YV2VH80D7JZ120171,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4R,FRANCE                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,AZZ859,LIMA,YV2VH80D4JZ119477,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4R,FRANCE                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAA769,LIMA,YV2VH80D2KZ122489,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4R,FRANCE                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAB776,LIMA,YV2VH70C2JZ118927,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2R,FRANCE                                                      ,DIESEL,6X2,25000,2,2018
2019,ABRIL,BAD727,LIMA,YV2VH70C6JZ119921,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2R,FRANCE                                                      ,DIESEL,6X2,25000,2,2018
2019,ABRIL,F3A952,LIMA,9BVT5T727JE404189,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B270F 4X2,BRAZIL,DIESEL,4X2,17300,1,2017
2019,ABRIL,BAG738,LIMA,YV2X1G1D1KA842029,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAF938,LIMA,YV2X1G1DXKA842062,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAF845,LIMA,YV2X1G1D2KA842072,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAF843,LIMA,YV2X1G1DXKA842000,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAF782,LIMA,YV2X1G1A5KA838541,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 4X2T,SWEDEN                                                      ,GASOLINA,4X2,20100,2,2018
2019,ABRIL,V0K783,AREQUIPA,YV2XG20D9KA841259,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAG937,LIMA,9BVXG20D7KE862300,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4T,BRAZIL                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAC763,LIMA,YV2RG40D4KA842100,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAB920,LIMA,YV2RG40D6KA842082,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAC709,LIMA,YV2RG30D6KA838561,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,GASOLINA,6X4,28500,2,2018
2019,ABRIL,BAI711,LIMA,YV2RG30D4KA841068,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,Z7A919,TACNA,YV2RG30D2KA841053,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,Z7A920,TACNA,YV2RG30D7KA841100,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,Z7A921,TACNA,YV2RG30D2KA841103,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,Z7A922,TACNA,YV2RG30DXKA841169,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAH710,LIMA,9BVRG30D6KE862276,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,BRAZIL                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAD891,LIMA,93KK0S1D0KE163182,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,3,2019
2019,ABRIL,V0K700,AREQUIPA,93KP0S1D0KE163181,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,Z7A910,MOQUEGUA,93KX1D1A1LE864284,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX11 4X2R,BRAZIL                                                      ,DIESEL,4X2,18000,2,2019
2019,ABRIL,BAH727,LIMA,93KXG20G6LE864581,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4R,BRAZIL                                                      ,DIESEL,8X4,32000,2,2019
2019,ABRIL,Z7A909,MOQUEGUA,93KXG20D3KE863244,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,T9Y832,TRUJILLO,93KXG30DXKE863458,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,BAF795,LIMA,93KXG30D4KE863187,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAE721,LIMA,93KXG30D7KE863188,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,BRAZIL                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,T9Y880,TRUJILLO,YV2XG30DXKA841096,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R,SWEDEN                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAH715,LIMA,YV2VH80DXKZ123860,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4R,FRANCE                                                      ,DIESEL,6X4,25000,2,2019
2019,ABRIL,AZZ821,LIMA,YV2VH80D9KZ123509,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4R,FRANCE                                                      ,DIESEL,6X4,25000,2,2018
2019,ABRIL,BAH805,LIMA,YV2VH70C8KZ122966,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2R,FRANCE                                                      ,GASOLINA,6X2,26500,2,2018
2019,ABRIL,BAE847,LIMA,YV2VH70C7KZ122988,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2R,FRANCE                                                      ,GASOLINA,6X2,26500,2,2018
2019,ABRIL,BAA870,LIMA,YV2VH70CXKZ122953,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2R,FRANCE                                                      ,GASOLINA,6X2,26500,2,2018
2019,MARZO,AZY833,LIMA,YV2XG40EXJA829060,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540 (FMX 6X6T),SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,MARZO,AZU899,LIMA,9BVXG40E7KE863112,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX 6X6 T ,BRAZIL                                                      ,DIESEL,6X6,41000,2,2018
2019,MARZO,AZU708,LIMA,YV2X1G1D8KA836664,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZT880,LIMA,YV2X1G1D0KA836643,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZT799,LIMA,YV2X1G1D6KA837134,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZU886,LIMA,YV2X1G1D1JA833832,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZU837,LIMA,YV2X1G1D2JA834715,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZU838,LIMA,YV2X1G1D7JA833835,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZS939,LIMA,YV2X1G1D7JA834869,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZU707,LIMA,YV2XH90A1JA822523,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM11 4X2 T,SWEDEN                                                      ,DIESEL,4X2,20500,2,2018
2019,MARZO,AZV867,LIMA,YV2XG20D3KA837286,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZV735,LIMA,YV2XG20DXKA837270,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZT800,LIMA,YV2XG20D4KA841153,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZV840,LIMA,9BVXG20DXKE860637,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZW712,LIMA,9BVXG20D5JE859293,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,V0I740,AREQUIPA,9BVXG20D8JE859294,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZT731,LIMA,9BVXG20D0JE859295,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZQ807,LIMA,9BVXG20D2JE859292,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZR735,LIMA,9BVXG20D6JE856765,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZU759,LIMA,9BVXG20D1KE860697,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZW745,LIMA,YV2RG30D4KA838641,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW736,LIMA,YV2RG30D4KA838543,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV945,LIMA,YV2RG30D2KA838993,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV921,LIMA,YV2RG30D2KA838590,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZQ812,LIMA,YV2RG30D8KA838609,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV727,LIMA,9BVRG30D7KE860294,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,V0I751,AREQUIPA,9BVRG30D6KE860243,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,V0J720,AREQUIPA,YV2RG30D2KA841084,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZY702,LIMA,YV2RG30D7KA841050,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZY815,LIMA,9BVRG30D3JE859262,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW910,LIMA,9BVRG30D9JE859264,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZU934,LIMA,9BVRSW0D6JE851934,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZU898,LIMA,9BVRSW0D9JE851935,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV942,LIMA,9BVRG30D0JE856685,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW862,LIMA,9BVRG30D4KE860933,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZP936,LIMA,9BVRG30D5KE860775,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZP935,LIMA,9BVRG30D5KE860877,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZX766,LIMA,9BVRG30D0KE861378,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW816,LIMA,9BVRG30D2KE861435,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW823,LIMA,9BVRG30D5KE861376,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW744,LIMA,9BVRG30D7KE861433,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZW738,LIMA,9BVRG30D8KE861377,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV920,LIMA,9BVRG30D3KE861379,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV829,LIMA,9BVRG30D9KE861370,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28100,2,2018
2019,MARZO,AZV948,LIMA,93KP0S1D7KE162544,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4R,BRAZIL                                                      ,DIESEL,6X4,26700,2,2018
2019,MARZO,AZU808,LIMA,93KK0S1D5JE162344,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,2,2018
2019,MARZO,AZT822,LIMA,93KP0F0D4JE160658,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL,DIESEL,6X4,26700,2,2018
2019,MARZO,V0I722,AREQUIPA,93KP0S1D7KE163171,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,2,2019
2019,MARZO,AZQ928,LIMA,93KP0F0D3JE161046,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,26700,2,2018
2019,MARZO,AZQ913,LIMA,93KP0S1D5JE161264,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,26700,2,2018
2019,MARZO,EAB823,LIMA,93KP0F0D6JE160864,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,26700,2,2018
