ANIO;MARCA;MODELO;CAMIONES_TRACTO;CARROCERIA;ANIOFAB;PESOBRUTO;FORMULA_RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;ORIGEN;TIPO;CLASE_FINAL
2018;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;6X4;1;0;1;1;0;0;0;0;0;0;0;0;3;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2015;26862;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2018;26862;6X4;0;0;0;0;0;0;0;0;0;1;2;0;3;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2018;24140;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2018;24140;6X4;0;0;0;2;7;3;0;3;2;1;0;0;18;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2018;26862;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;24140;6X4;2;0;0;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;6X4;1;2;1;7;0;0;0;0;0;0;0;0;11;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2018;24140;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2018;24140;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;24140;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;6X4;0;1;1;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;6X4;0;0;0;1;0;2;0;0;0;2;2;0;7;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2018;23584;6X4;0;0;0;0;0;0;0;0;0;0;0;7;7;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2018;23584;6X4;0;0;0;0;0;2;2;3;4;1;8;0;20;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;23584;6X4;0;0;2;3;0;0;0;0;0;0;0;0;5;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;6X4;0;1;2;2;0;0;0;1;1;1;13;0;21;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2018;23584;6X4;0;0;2;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23587;6X4;0;0;0;0;0;0;0;2;0;0;0;0;2;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;26680;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;23584;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;6X4;0;0;1;0;0;0;1;0;0;0;3;0;5;Americana;TRACTO;HDV
2018;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2018;23584;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Americana;TRACTO;HDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;2;0;0;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2017;26000;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;FG;CAMIONES;CABINADO;2017;15500;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;0;1;0;0;1;0;0;0;0;2;Japon;RIGID;MDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;2;1;0;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;2;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;6;2;0;0;0;0;0;0;0;0;0;0;8;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;3;1;1;2;0;0;0;1;0;8;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;3;3;2;0;0;0;0;0;0;0;0;0;8;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;4;4;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;1;2;0;3;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;0;1;0;1;0;0;0;0;0;3;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;1;4;8;2;5;5;4;4;0;33;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;3;3;0;0;1;2;1;0;10;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;2;4;2;0;0;0;0;0;0;0;8;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;FG;CAMIONES;CABINADO;2017;15500;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FG;CAMIONES;CABINADO;2017;15500;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FG;CAMIONES;CABINADO;2017;15500;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2018;26000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2018;26000;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2017;26000;6X4;0;0;0;0;1;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2017;26000;6X4;1;2;2;0;0;0;0;0;0;0;0;0;5;Japon;RIGID;MHDV
2018;HINO;GD DSL;CAMIONES;CABINADO;2018;17000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;GD DSL;CAMIONES;CABINADO;2018;17000;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Japon;RIGID;MHDV
2018;HINO;GD DSL;CAMIONES;CABINADO;2018;17000;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;GDDSL;CAMIONES;CABINADO;2018;17000;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;2;0;0;0;0;0;0;0;0;2;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;1;2;0;1;0;0;0;4;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;1;1;0;0;0;0;0;0;0;2;Japon;RIGID;MDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;2;0;2;1;0;0;0;5;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;1;0;0;1;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;1;2;1;2;0;0;0;0;0;7;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;1;1;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;0;0;0;1;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;3;1;0;0;0;0;0;0;0;0;0;0;4;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;1;1;0;1;1;1;0;0;5;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2016;10400;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;1;1;1;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;2;1;0;0;0;0;0;0;0;3;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;3;3;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;2;1;2;0;0;0;0;0;5;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;1;0;2;0;0;3;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;3;0;0;0;0;0;0;0;0;4;Japon;RIGID;LDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;FG;CAMIONES;CABINADO;2017;15500;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;1;0;1;1;0;0;0;3;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;2;0;1;0;0;0;0;0;0;3;Japon;RIGID;MDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;1;1;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;0;0;2;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;0;3;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;2;0;0;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;1;0;2;2;2;0;0;7;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;0;0;1;1;0;0;0;0;0;0;0;2;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;1;1;0;3;0;1;0;0;0;6;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;3;3;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;1;4;1;2;1;0;9;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;1;0;1;0;1;0;1;0;0;4;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;3;4;0;1;0;0;0;0;0;0;8;Japon;RIGID;LDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;1;1;0;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;1;0;0;0;1;0;0;0;0;0;2;Japon;RIGID;MDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;2;1;0;0;1;0;0;4;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;1;2;0;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;1;3;0;0;0;0;0;0;0;0;0;0;4;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;1;2;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;2;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;2;1;0;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;0;0;0;0;0;0;4;4;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;1;1;1;4;0;2;0;0;9;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;4;1;0;0;2;0;0;0;0;0;0;0;7;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;1;4;0;2;3;4;3;0;17;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;2;3;2;3;0;1;0;0;0;0;11;Japon;RIGID;LDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2017;26000;6X4;1;0;2;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2018;26000;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;GD DSL;CAMIONES;CABINADO;2018;17000;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Japon;RIGID;MHDV
2018;HINO;GD DSL;CAMIONES;CABINADO;2018;17000;6X4;0;0;0;0;0;1;0;0;0;1;0;0;2;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2017;26000;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;1;4;0;0;0;0;0;0;0;0;0;0;5;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;0;0;0;2;1;0;0;3;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;4;4;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;1;4;1;0;1;2;2;0;11;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;5;3;0;0;0;0;0;0;0;9;Japon;RIGID;LDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2018;26000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2017;17000;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;(C87)-DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;2;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;2;0;0;0;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;2;3;0;0;0;0;0;0;0;0;0;0;5;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2017;10400;4X2;3;0;0;0;0;0;0;0;0;0;0;0;3;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2018;6500;4X2;0;0;0;0;1;2;0;1;3;2;2;0;11;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;2;0;2;0;0;0;0;0;0;4;Japon;RIGID;LDV
2018;HINO;FG;CAMIONES;CABINADO;2017;15500;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FT DSL;CAMIONES;CABINADO;2017;10000;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;DUTRO;CAMIONES;CABINADO;2017;6500;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2018;10400;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2016;10400;4X2;0;0;0;0;0;0;0;4;0;0;0;0;4;Japon;RIGID;MDV
2018;HINO;FC DSL;CAMIONES;CABINADO;2015;10400;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Japon;RIGID;MDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;0;1;1;0;0;0;0;0;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;0;0;0;0;0;0;2;0;0;2;Japon;RIGID;LDV
2018;HINO;HINO DUTRO;CAMIONES;CABINADO;2017;6500;4X2;0;0;0;1;0;0;2;0;0;0;0;0;3;Japon;RIGID;LDV
2018;HINO;HINO FG;CAMIONES;CABINADO;2017;15500;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Japon;RIGID;MDV
2018;HINO;FM DSL;CAMIONES;CABINADO;2016;26000;6X4;0;0;0;0;1;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2018;HINO;GH DSL;CAMIONES;CABINADO;2018;17000;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Japon;RIGID;MHDV
