ANIO;MES;PLACA;OFICINA;SERIE;CLASEAAP;SUBCLASE;CARROCERIA;MARCA;MODELO;ORIGEN;COMBUSTIBLE;FORMULA;PBV;ASIENTOS;ANIOFAB
2019;MARZO;AZU707;LIMA;YV2XH90A1JA822523;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM11 4X2 T;SWEDEN                                                      ;DIESEL;4X2;20500;2;2018
2019;MARZO;AZV867;LIMA;YV2XG20D3KA837286;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZV735;LIMA;YV2XG20DXKA837270;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZT800;LIMA;YV2XG20D4KA841153;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZV840;LIMA;9BVXG20DXKE860637;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZW712;LIMA;9BVXG20D5JE859293;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;V0I740;AREQUIPA;9BVXG20D8JE859294;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZT731;LIMA;9BVXG20D0JE859295;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZQ807;LIMA;9BVXG20D2JE859292;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZR735;LIMA;9BVXG20D6JE856765;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZU759;LIMA;9BVXG20D1KE860697;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZW745;LIMA;YV2RG30D4KA838641;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW736;LIMA;YV2RG30D4KA838543;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV945;LIMA;YV2RG30D2KA838993;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV921;LIMA;YV2RG30D2KA838590;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZQ812;LIMA;YV2RG30D8KA838609;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV727;LIMA;9BVRG30D7KE860294;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;V0I751;AREQUIPA;9BVRG30D6KE860243;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;V0J720;AREQUIPA;YV2RG30D2KA841084;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZY702;LIMA;YV2RG30D7KA841050;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZY815;LIMA;9BVRG30D3JE859262;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW910;LIMA;9BVRG30D9JE859264;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZU934;LIMA;9BVRSW0D6JE851934;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZU898;LIMA;9BVRSW0D9JE851935;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV942;LIMA;9BVRG30D0JE856685;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW862;LIMA;9BVRG30D4KE860933;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZP936;LIMA;9BVRG30D5KE860775;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZP935;LIMA;9BVRG30D5KE860877;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZX766;LIMA;9BVRG30D0KE861378;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW816;LIMA;9BVRG30D2KE861435;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW823;LIMA;9BVRG30D5KE861376;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW744;LIMA;9BVRG30D7KE861433;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZW738;LIMA;9BVRG30D8KE861377;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV920;LIMA;9BVRG30D3KE861379;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV829;LIMA;9BVRG30D9KE861370;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28100;2;2018
2019;MARZO;AZV948;LIMA;93KP0S1D7KE162544;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4R;BRAZIL                                                      ;DIESEL;6X4;26700;2;2018
2019;MARZO;AZU808;LIMA;93KK0S1D5JE162344;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;2;2018
2019;MARZO;AZT822;LIMA;93KP0F0D4JE160658;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL;DIESEL;6X4;26700;2;2018
2019;MARZO;V0I722;AREQUIPA;93KP0S1D7KE163171;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;2;2019
2019;MARZO;AZQ928;LIMA;93KP0F0D3JE161046;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;26700;2;2018
2019;MARZO;AZQ913;LIMA;93KP0S1D5JE161264;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;26700;2;2018
2019;MARZO;EAB823;LIMA;93KP0F0D6JE160864;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;26700;2;2018
2019;MARZO;AZY727;LIMA;93KK0S1D8KE162925;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;3;2018
2019;MARZO;AZX702;LIMA;93KK0S1DXKE162922;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;3;2018
2019;MARZO;AZX734;LIMA;93KK0S1D2KE162842;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;3;2018
2019;MARZO;V0H867;AREQUIPA;93KK0S1D7KE162898;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;3;2018
2019;MARZO;EAB850;LIMA;93KK0S1D2KE162923;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;3;2018
2019;MARZO;AZR802;LIMA;93KP0S1C8JE161627;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X2 R ;BRAZIL                                                      ;DIESEL;6X2;24000;2;2018
2019;MARZO;EAB899;LIMA;93KP0R1A6JE161315;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;16800;2;2018
2019;MARZO;EAB820;LIMA;93KP0R1A8JE161268;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;16800;2;2018
2019;MARZO;EAB824;LIMA;93KP0R1A4JE161532;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;16800;2;2018
2019;MARZO;Z7A776;MOQUEGUA;93KP0R1AXKE163031;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;16800;2;2018
2019;MARZO;T9X903;TRUJILLO;93KXG30G9KE859418;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZW875;LIMA;93KXG30G8JE859192;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZS847;LIMA;93KXG30GXJE859142;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZR828;LIMA;93KXG30G3JE859296;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZR762;LIMA;93KXG30G7JE859141;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;V0I748;AREQUIPA;93KXG30G7JE857119;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZT833;LIMA;93KXG30G0JE858438;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZS921;LIMA;93KXG30G3JE858384;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZT716;LIMA;93KXG30G3JE858439;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;AZS865;LIMA;93KXG30G5JE858329;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;MARZO;T9X901;TRUJILLO;93KXG30D2KE859469;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX765;LIMA;93KXG30D2JE859239;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;T9W913;TRUJILLO;93KXG30D1KE859470;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZY831;LIMA;93KXG30D2KE863297;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;MARZO;V0I798;AREQUIPA;93KXG30D9JE858359;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZS807;LIMA;93KXG30D3JE856758;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;EAB836;LIMA;93KXG30D4JE857995;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;V0I869;AREQUIPA;93KXG30D0KE860420;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;T9X831;TRUJILLO;93KXG30D6KE863184;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZY768;LIMA;93KXG30D6KE861462;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZY767;LIMA;93KXG30D7KE860533;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZY766;LIMA;93KXG30DXKE860469;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX789;LIMA;93KXG30D0KE861460;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX794;LIMA;93KXG30D1KE860531;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX792;LIMA;93KXG30D0KE860478;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX788;LIMA;93KXG30D0KE860585;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX783;LIMA;93KXG30D9KE860423;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX776;LIMA;93KXG30DXKE860367;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX706;LIMA;93KXG30D8KE860477;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX716;LIMA;93KXG30D7KE860366;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX726;LIMA;93KXG30D3KE861461;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX727;LIMA;93KXG30D8KE860584;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX740;LIMA;93KXG30D4KE860365;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZW909;LIMA;93KXG30D9KE860470;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZR734;LIMA;93KXG30D1KE860364;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;V0H853;AREQUIPA;93KXG30D6KE860362;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZY804;LIMA;YV2XG30D8KA841162;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZV745;LIMA;YV2XG30D5KA841104;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZT879;LIMA;YV2XG30D5KA841135;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZS938;LIMA;YV2XG30D9KA841073;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2018
2019;MARZO;AZX882;LIMA;YV2TH60A4JZ118525;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FL 4X2R;FRANCE                                                      ;DIESEL;4X2;18000;2;2018
2019;MARZO;V0I844;AREQUIPA;YV2TH60A5JZ118517;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FL 4X2R;FRANCE                                                      ;DIESEL;4X2;18000;2;2018
2019;MARZO;AZT843;LIMA;93KRG30D2KE860442;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FH 6X4R;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZY930;LIMA;YV2VH80D5JZ119343;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZY936;LIMA;YV2VH80D8JZ119370;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZW822;LIMA;YV2VH80D7JZ120123;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;T9X840;TRUJILLO;YV2VH80D3JZ120202;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZR816;LIMA;YV2VH80D1JZ119467;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZQ834;LIMA;YV2VH80DXJZ120049;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;MARZO;AZX903;LIMA;YV2VH80C5KZ122977;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;MARZO;AZX906;LIMA;YV2VH70C8JZ119306;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;MARZO;AZU865;LIMA;YV2VH70C9JZ119301;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;MARZO;AZR815;LIMA;YV2VH70C7JZ119264;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;MARZO;AZX919;LIMA;YV2VH70C0KZ122914;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;MARZO;EAB858;LIMA;9BVT2T127KE387994;MINIBUS,OMNIBUS;BUSES Y CHASISES;MOTORIZADO;VOLVO;B450R 6X2 ;BRAZIL                                                      ;DIESEL;6X2;26500;1;2018
2019;MARZO;F2I968;LIMA;9BVT2T321JE387047;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B380R;BRAZIL;DIESEL;4X2;19500;50;2017
2019;MARZO;F2I950;LIMA;9BVT5T729KE404373;MINIBUS,OMNIBUS;BUSES Y CHASISES;MOTORIZADO;VOLVO;B270F 4X2;UNITED KINGDOM                                              ;DIESEL;4X2;17300;1;2018
2019;MARZO;BJD235;LIMA;9BVT5T723KE404496;MINIBUS,OMNIBUS;BUSES Y CHASISES;MOTORIZADO;VOLVO;B270F 4X2;BRAZIL                                                      ;DIESEL;4X2;17300;1;2018
2019;MARZO;F2H969;LIMA;9BVT5T725KE404497;MINIBUS,OMNIBUS;BUSES Y CHASISES;MOTORIZADO;VOLVO;B270F 4X2;BRAZIL                                                      ;DIESEL;4X2;17300;1;2018
2019;MARZO;T9X897;TRUJILLO;YV2XG30D4KA842308;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2019
2019;MARZO;AZU914;LIMA;YV2XG40E7JA826990;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540 (FMX 6X6T);SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;MARZO;AZS813;LIMA;YV2XG40E6JA827032;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540 (FMX 6X6T);SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;MARZO;AZS791;LIMA;YV2XG40E6JA826978;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540 (FMX 6X6T);SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;MARZO;AZR882;LIMA;YV2XG40E3JA827019;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540 (FMX 6X6T);SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;MARZO;AZR871;LIMA;YV2XG40E5JA827006;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540 (FMX 6X6T);SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;FEBRERO;F2C955;LIMA;9BVT5T721KE404495;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B270F 4X2;BRAZIL                                                      ;DIESEL;4X2;17300;27;2019
2019;FEBRERO;F2C951;LIMA;9BVT5T72XKE404494;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B270F 4X2;BRAZIL                                                      ;DIESEL;4X2;17300;27;2019
2019;FEBRERO;F2D956;LIMA;9BVT5T726KE404492;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B270F 4X2;BRAZIL                                                      ;DIESEL;4X2;17300;49;2019
2019;FEBRERO;F2C950;LIMA;9BVT5T720KE404374;MINIBUS,OMNIBUS;BUSES Y CHASISES;MOTORIZADO;VOLVO;B270F 4X2;UNITED KINGDOM                                              ;DIESEL;4X2;17300;1;2019
2019;FEBRERO;F1Z960;LIMA;9BVT2S821KE387893;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B380R;BRAZIL                                                      ;DIESEL;4X2;19500;46;2019
2019;FEBRERO;F2C954;LIMA;9BVT2T321JE387369;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B380R;BRAZIL;DIESEL;4X2;19500;26;2018
2019;FEBRERO;F1Z956;LIMA;9BVT2S923KE388283;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B420R;BRAZIL                                                      ;DIESEL;6X2;24750;34;2019
2019;FEBRERO;F1Z951;LIMA;9BVT2S925KE388284;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B420R;BRAZIL                                                      ;DIESEL;6X2;24750;34;2019
2019;FEBRERO;F1Z957;LIMA;9BVT2S927KE388285;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B420R;BRAZIL                                                      ;DIESEL;6X2;24750;34;2019
2019;FEBRERO;F2E954;LIMA;9BVT2T425KE387620;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B430R 6X2;BRAZIL                                                      ;DIESEL;6X2;24750;64;2019
2019;FEBRERO;F2E953;LIMA;9BVT2T423KE387616;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B430R 6X2;BRAZIL                                                      ;DIESEL;6X2;24750;64;2019
